seed,size,task,model,digits,bb_spec,operation,batch_size,_step,_runtime,accuracy,_timestamp,TrainPos,EvalPos,run_name
6,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,57.124297444,0.9708251953125,1768218251.3777325,True,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s6
6,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,55.963067809,0.863525390625,1768218316.0042489,False,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s6
7,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,149.547680623,0.880615234375,1768218446.3656166,False,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosFalse_EvalPosTrue_BDimH6W20_d11_s7
7,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,80.717330987,0.4627685546875,1768218405.5295029,True,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s7
7,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,55.031420103,0.9820556640625,1768218469.2506623,False,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s7
8,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,120.060834432,0.6563720703125,1768218575.1046832,True,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosTrue_EvalPosTrue_BDimH6W20_d11_s8
8,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,59.070554878,0.9918212890625,1768218537.3381512,True,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s8
8,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,72.286368658,0.8583984375,1768218618.122789,False,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s8
8,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,164.932610391,0.23614501953125,1768218749.600981,False,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosFalse_EvalPosTrue_BDimH6W20_d11_s8
9,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,55.566944834,0.9818115234375,1768218682.2615495,True,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s9
9,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,79.000102787,0.873291015625,1768218770.1352615,False,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s9
9,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,116.8783343,0.6014404296875,1768218875.5213118,True,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosTrue_EvalPosTrue_BDimH6W20_d11_s9
0,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,84.896689624,0.24267578125,1768218863.8652549,True,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s0
0,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,86.491901779,0.0,1768218958.7683446,False,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s0
0,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,178.240825705,0.21490478515625,1768219088.8204021,True,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s0
1,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,57.537016143,0.9971923828125,1768219024.8343165,True,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s1
1,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,73.700556091,0.8907470703125,1768219107.3955736,False,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s1
0,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,179.487971943,0.0,1768219277.0630496,False,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s0
2,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,83.498343029,0.197998046875,1768219199.6116526,True,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s2
2,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,86.913418198,0.2076416015625,1768219295.694025,False,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s2
1,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,120.267786881,0.91455078125,1768219406.4365978,True,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s1
3,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,59.103364624,0.838623046875,1768219363.6072958,True,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s3
3,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,83.251010014,0.8155517578125,1768219455.6263385,False,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s3
1,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,173.823885804,0.15966796875,1768219588.8664725,False,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s1
4,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,87.72703425,0.2451171875,1768219552.24711,True,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s4
4,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,87.915764502,0.2938232421875,1768219649.6342304,False,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s4
2,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,150.846248842,0.74456787109375,1768219748.6987207,True,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s2
5,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,76.683019205,0.31103515625,1768219735.0948374,True,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s5
5,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,88.986794995,0.29150390625,1768219833.0923753,False,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s5
2,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,120.2574187,0.7198486328125,1768219877.9103687,False,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s2
6,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,59.832767392,0.964111328125,1768219901.9860644,True,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s6
3,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,118.659729829,0.79876708984375,1768220005.738108,True,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s3
6,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,58.41686794,0.650146484375,1768219969.1503286,False,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s6
7,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,88.235613433,0.0701904296875,1768220065.8700438,True,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s7
3,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,170.562059545,0.66387939453125,1768220185.5382001,False,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s3
7,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,61.8881543,0.6705322265625,1768220136.2717614,False,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s7
8,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,59.686631561,0.8927001953125,1768220204.3406963,True,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s8
4,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,170.430754738,0.3509521484375,1768220364.8971875,True,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s4
8,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,85.592943709,0.364501953125,1768220298.5988684,False,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s8
9,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,86.949133875,0.2509765625,1768220394.3525665,True,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s9
4,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,162.039394062,0.06707763671875,1768220536.186833,False,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s4
9,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,90.12814721,0.209716796875,1768220493.1845186,False,False,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s9
0,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,51.17943351,0.9998779296875,1768220553.5524552,True,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s0
5,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,114.517727649,0.4208984375,1768220659.5502796,True,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s5
0,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,52.423884584,0.986572265625,1768220614.6071255,False,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s0
1,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,50.825393653,0.984375,1768220673.9999366,True,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s1
5,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,116.080044302,0.000244140625,1768220784.698663,False,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s5
1,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,52.101515616,1.0,1768220734.7233396,False,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s1
2,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,52.256655293,0.993408203125,1768220795.84489,True,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s2
6,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,117.930353073,0.51336669921875,1768220911.827273,True,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s6
2,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,55.527385403,0.98876953125,1768220859.7721767,False,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s2
3,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,54.259976922,0.989013671875,1768220922.319526,True,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s3
6,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,114.608754115,0.637451171875,1768221034.9486496,False,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s6
3,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,52.003065762,0.9691162109375,1768220982.867443,False,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s3
4,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,52.812218674,0.998291015625,1768221043.8587537,True,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s4
7,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,112.409073609,0.68646240234375,1768221155.980424,True,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s7
4,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,53.164522786,0.9908447265625,1768221105.3425553,False,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s4
5,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,52.473660468,0.990478515625,1768221166.3140626,True,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s5
7,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,163.480341636,0.27606201171875,1768221328.2269104,False,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s7
5,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,51.872481096,0.920654296875,1768221226.9741426,False,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s5
6,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,53.136176188,0.9547119140625,1768221289.3197339,True,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s6
6,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,51.151692752,0.9267578125,1768221349.1808574,False,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s6
8,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,159.964016986,0.624755859375,1768221497.120157,True,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s8
7,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,51.467074245,0.9886474609375,1768221409.2116852,True,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s7
7,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,52.744744248,0.9676513671875,1768221470.2028406,False,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s7
8,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,52.004744803,0.9990234375,1768221530.9336524,True,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s8
8,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,170.702371366,0.0,1768221676.2485392,False,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s8
8,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,53.205415861,0.999755859375,1768221592.7857337,False,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s8
9,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,53.342790906,0.998779296875,1768221654.6893222,True,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s9
9,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,52.438857549,0.9791259765625,1768221715.2811902,False,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s9
9,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,116.257569888,0.272216796875,1768221800.992875,True,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s9
0,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,54.162376347,0.9990234375,1768221777.8223133,True,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s0
0,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,77.679569242,0.25048828125,1768221863.9853325,False,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s0
0,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,103.400306568,0.80511474609375,1768221925.6917632,True,False,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s0
1,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,54.15872608,0.932861328125,1768221926.7465367,True,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s1
0,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,103.204709405,0.78045654296875,1768222037.949625,False,False,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s0
1,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,55.628498683,0.982666015625,1768221991.0486784,False,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s1
2,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,55.423337097,0.9794921875,1768222055.4312384,True,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s2
1,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,101.006593264,0.97320556640625,1768222147.5079522,True,False,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s1
2,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,53.749917532,0.95556640625,1768222117.5674045,False,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s2
3,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,78.822590149,0.7064208984375,1768222204.8108292,True,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s3
1,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,100.444078862,0.947021484375,1768222256.6919942,False,False,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s1
3,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,53.977320393,0.9571533203125,1768222266.979151,False,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s3
2,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,106.117880506,0.984130859375,1768222371.6289897,True,False,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s2
4,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,70.184225194,0.976318359375,1768222345.345321,True,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s4
4,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,71.459611085,0.7166748046875,1768222425.4872997,False,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s4
2,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,101.412237975,0.9571533203125,1768222481.986243,False,False,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s2
5,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,80.282470211,0.4058837890625,1768222514.7434652,True,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s5
3,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,99.815782306,0.926025390625,1768222590.3236268,True,False,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s3
5,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,76.114423485,0.7674560546875,1768222599.2999423,False,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s5
3,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,100.640256956,0.94012451171875,1768222699.1963058,False,False,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s3
6,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,54.632011891,0.92919921875,1768222662.573898,True,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s6
6,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,56.085893831,0.8486328125,1768222727.3170984,False,False,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s6
